timestamp,temperature,humidity,wind_speed,rainfall,heatwave,condition,load_national,load_sldc_delhi,load_sldc_chennai,load_northern,load_southern,load_western,load_eastern
2023-12-16T16:00:00Z,16.6,61.6,1.9,0.0,0,Partly Cloudy,117985,4955,3776,31856,23597,29496,14158
2023-12-16T17:00:00Z,17.6,66.1,4.8,0.0,0,Partly Cloudy,114264,4799,3656,30851,22853,28566,13712
2023-12-16T18:00:00Z,19.4,53.2,4.4,0.0,0,Partly Cloudy,105243,4420,3368,28416,21049,26311,12629
2023-12-16T19:00:00Z,16.7,66.9,3.7,0.0,0,Partly Cloudy,98233,4126,3143,26523,19647,24558,11788
2023-12-16T20:00:00Z,18.3,63.3,1.3,0.0,0,Partly Cloudy,90197,3788,2886,24353,18039,22549,10824
2023-12-16T21:00:00Z,16.9,60.0,2.3,0.0,0,Partly Cloudy,78764,3308,2520,21266,15753,19691,9452
2023-12-16T22:00:00Z,17.0,69.4,3.9,0.0,0,Partly Cloudy,68037,2858,2177,18370,13607,17009,8164
2023-12-16T23:00:00Z,18.5,67.8,2.6,0.0,0,Partly Cloudy,60988,2561,1952,16467,12198,15247,7319
2023-12-17T00:00:00Z,16.6,67.5,2.3,0.0,0,Partly Cloudy,57671,2422,1845,15571,11534,14418,6921
2023-12-17T01:00:00Z,13.7,71.6,1.6,0.0,0,Partly Cloudy,52087,2188,1667,14063,10417,13022,6250
2023-12-17T02:00:00Z,12.7,61.2,3.5,0.0,0,Partly Cloudy,51324,2156,1642,13857,10265,12831,6159
2023-12-17T03:00:00Z,11.1,64.9,2.0,0.0,0,Partly Cloudy,52939,2223,1694,14294,10588,13235,6353
2023-12-17T04:00:00Z,9.8,62.6,5.0,0.0,0,Partly Cloudy,56940,2391,1822,15374,11388,14235,6833
2023-12-17T05:00:00Z,9.8,63.6,1.0,0.0,0,Partly Cloudy,64375,2704,2060,17381,12875,16094,7725
2023-12-17T06:00:00Z,8.0,70.3,3.9,0.0,0,Partly Cloudy,70216,2949,2247,18958,14043,17554,8426
2023-12-17T07:00:00Z,5.6,64.6,2.3,0.0,0,Partly Cloudy,79079,3321,2531,21351,15816,19770,9489
2023-12-17T08:00:00Z,5.2,62.3,2.7,0.0,0,Partly Cloudy,87407,3671,2797,23600,17481,21852,10489
2023-12-17T09:00:00Z,7.1,66.5,4.1,0.0,0,Partly Cloudy,98450,4135,3150,26582,19690,24612,11814
2023-12-17T10:00:00Z,7.9,74.4,4.2,0.0,0,Partly Cloudy,104584,4393,3347,28238,20917,26146,12550
2023-12-17T11:00:00Z,7.5,64.3,3.3,0.0,0,Partly Cloudy,112850,4740,3611,30470,22570,28212,13542
2023-12-17T12:00:00Z,10.9,66.3,3.8,0.0,0,Partly Cloudy,117503,4935,3760,31726,23501,29376,14100
2023-12-17T13:00:00Z,11.8,64.2,2.8,0.0,0,Partly Cloudy,121725,5112,3895,32866,24345,30431,14607
2023-12-17T14:00:00Z,15.3,59.0,4.3,0.0,0,Partly Cloudy,123671,5194,3957,33391,24734,30918,14841
2023-12-17T15:00:00Z,12.5,64.8,1.0,0.0,0,Partly Cloudy,124564,5232,3986,33632,24913,31141,14948
2023-12-17T16:00:00Z,15.4,70.4,5.1,0.0,0,Partly Cloudy,118223,4965,3783,31920,23645,29556,14187
2023-12-17T17:00:00Z,17.3,64.8,5.8,0.0,0,Partly Cloudy,112955,4744,3615,30498,22591,28239,13555
2023-12-17T18:00:00Z,18.1,56.5,2.4,0.0,0,Partly Cloudy,105131,4416,3364,28385,21026,26283,12616
2023-12-17T19:00:00Z,20.7,71.6,4.1,0.0,0,Partly Cloudy,97470,4094,3119,26317,19494,24368,11696
2023-12-17T20:00:00Z,20.0,59.1,5.2,0.0,0,Partly Cloudy,86016,3613,2753,23224,17203,21504,10322
2023-12-17T21:00:00Z,18.1,66.7,2.9,0.0,0,Partly Cloudy,81380,3418,2604,21973,16276,20345,9766
2023-12-17T22:00:00Z,19.2,67.8,2.6,0.0,0,Partly Cloudy,70895,2978,2269,19142,14179,17724,8507
2023-12-17T23:00:00Z,18.4,71.1,1.0,0.0,0,Partly Cloudy,61346,2577,1963,16563,12269,15336,7362
2023-12-18T00:00:00Z,16.4,66.1,3.4,0.0,0,Partly Cloudy,62364,2619,1996,16838,12473,15591,7484
2023-12-18T01:00:00Z,14.7,66.7,3.5,0.0,0,Partly Cloudy,60073,2523,1922,16220,12015,15018,7209
2023-12-18T02:00:00Z,14.3,64.6,2.0,0.0,0,Partly Cloudy,60409,2537,1933,16310,12082,15102,7249
2023-12-18T03:00:00Z,13.4,65.6,4.6,0.0,0,Partly Cloudy,58288,2448,1865,15738,11658,14572,6995
2023-12-18T04:00:00Z,9.7,59.1,4.8,0.0,0,Partly Cloudy,62403,2621,1997,16849,12481,15601,7488
2023-12-18T05:00:00Z,8.0,69.6,4.5,0.0,0,Partly Cloudy,71323,2996,2282,19257,14265,17831,8559
2023-12-18T06:00:00Z,9.4,71.8,5.1,0.0,0,Partly Cloudy,77045,3236,2465,20802,15409,19261,9245
2023-12-18T07:00:00Z,6.4,71.6,5.4,0.0,0,Partly Cloudy,88398,3713,2829,23867,17680,22100,10608
2023-12-18T08:00:00Z,9.8,69.4,2.6,0.0,0,Partly Cloudy,98191,4124,3142,26512,19638,24548,11783
2023-12-18T09:00:00Z,8.2,65.2,3.2,0.0,0,Partly Cloudy,110345,4634,3531,29793,22069,27586,13241
2023-12-18T10:00:00Z,8.0,78.1,4.0,0.0,0,Partly Cloudy,119277,5010,3817,32205,23855,29819,14313
2023-12-18T11:00:00Z,7.5,77.1,2.9,0.0,0,Partly Cloudy,129165,5425,4133,34875,25833,32291,15500
2023-12-18T12:00:00Z,10.2,69.5,5.2,0.0,0,Partly Cloudy,135295,5682,4329,36530,27059,33824,16235
2023-12-18T13:00:00Z,12.6,67.7,3.0,0.0,0,Partly Cloudy,139630,5864,4468,37700,27926,34908,16756
2023-12-18T14:00:00Z,11.9,60.7,4.2,0.0,0,Partly Cloudy,140986,5921,4512,38066,28197,35246,16918
2023-12-18T15:00:00Z,15.0,64.9,3.4,0.0,0,Partly Cloudy,137737,5785,4408,37189,27547,34434,16528
2023-12-18T16:00:00Z,13.1,70.4,4.5,0.0,0,Partly Cloudy,134655,5656,4309,36357,26931,33664,16159
2023-12-18T17:00:00Z,19.4,65.3,3.9,0.0,0,Partly Cloudy,130885,5497,4188,35339,26177,32721,15706
2023-12-18T18:00:00Z,16.2,64.2,2.5,0.0,0,Partly Cloudy,119562,5022,3826,32282,23912,29890,14347
2023-12-18T19:00:00Z,18.6,63.0,2.2,0.0,0,Partly Cloudy,110232,4630,3527,29763,22046,27558,13228
2023-12-18T20:00:00Z,17.7,69.6,4.4,0.0,0,Partly Cloudy,99990,4200,3200,26997,19998,24998,11999
2023-12-18T21:00:00Z,18.0,64.3,4.3,0.0,0,Partly Cloudy,88595,3721,2835,23921,17719,22149,10631
2023-12-18T22:00:00Z,15.7,68.2,4.1,0.0,0,Partly Cloudy,79536,3341,2545,21475,15907,19884,9544
2023-12-18T23:00:00Z,16.0,69.3,4.9,0.0,0,Partly Cloudy,71028,2983,2273,19178,14206,17757,8523
2023-12-19T00:00:00Z,15.2,63.0,3.0,0.0,0,Partly Cloudy,63594,2671,2035,17170,12719,15898,7631
2023-12-19T01:00:00Z,13.8,67.2,4.6,0.0,0,Partly Cloudy,61789,2595,1977,16683,12358,15447,7415
2023-12-19T02:00:00Z,11.5,63.0,4.5,0.0,0,Partly Cloudy,57561,2418,1842,15541,11512,14390,6907
2023-12-19T03:00:00Z,9.5,63.0,3.3,0.0,0,Partly Cloudy,62010,2604,1984,16743,12402,15502,7441
2023-12-19T04:00:00Z,9.6,69.1,2.1,0.0,0,Partly Cloudy,65413,2747,2093,17662,13083,16353,7850
2023-12-19T05:00:00Z,9.9,65.2,2.7,0.0,0,Partly Cloudy,71758,3014,2296,19375,14352,17940,8611
2023-12-19T06:00:00Z,7.3,65.5,3.1,0.0,0,Partly Cloudy,79346,3333,2539,21423,15869,19836,9522
2023-12-19T07:00:00Z,8.1,70.1,3.8,0.0,0,Partly Cloudy,88612,3722,2836,23925,17722,22153,10633
2023-12-19T08:00:00Z,7.0,67.0,3.2,0.0,0,Partly Cloudy,101168,4249,3237,27315,20234,25292,12140
2023-12-19T09:00:00Z,7.1,67.1,2.7,0.0,0,Partly Cloudy,107382,4510,3436,28993,21476,26846,12886
2023-12-19T10:00:00Z,10.8,78.1,4.3,0.0,0,Partly Cloudy,118622,4982,3796,32028,23724,29656,14235
2023-12-19T11:00:00Z,12.7,59.1,4.0,0.0,0,Partly Cloudy,126259,5303,4040,34090,25252,31565,15151
2023-12-19T12:00:00Z,6.6,70.4,3.9,0.0,0,Partly Cloudy,134942,5668,4318,36434,26988,33736,16193
2023-12-19T13:00:00Z,13.5,65.5,4.5,0.0,0,Partly Cloudy,137937,5793,4414,37243,27587,34484,16552
2023-12-19T14:00:00Z,14.8,72.0,3.2,0.0,0,Partly Cloudy,140717,5910,4503,37994,28143,35179,16886
2023-12-19T15:00:00Z,13.3,64.7,4.4,0.0,0,Partly Cloudy,139458,5857,4463,37654,27892,34864,16735
2023-12-19T16:00:00Z,13.2,60.2,2.8,0.0,0,Partly Cloudy,135063,5673,4322,36467,27013,33766,16208
2023-12-19T17:00:00Z,15.7,57.6,1.0,0.0,0,Partly Cloudy,130818,5494,4186,35321,26164,32704,15698
2023-12-19T18:00:00Z,18.3,56.1,4.7,0.0,0,Partly Cloudy,121656,5110,3893,32847,24331,30414,14599
2023-12-19T19:00:00Z,18.9,66.2,5.1,0.0,0,Partly Cloudy,110749,4651,3544,29902,22150,27687,13290
2023-12-19T20:00:00Z,19.8,54.9,1.0,0.0,0,Partly Cloudy,100495,4221,3216,27134,20099,25124,12059
2023-12-19T21:00:00Z,18.3,61.1,4.7,0.0,0,Partly Cloudy,87755,3686,2808,23694,17551,21939,10531
2023-12-19T22:00:00Z,18.0,63.8,4.3,0.0,0,Partly Cloudy,79469,3338,2543,21457,15894,19867,9536
2023-12-19T23:00:00Z,17.6,61.7,3.0,0.0,0,Partly Cloudy,71017,2983,2273,19175,14203,17754,8522
2023-12-20T00:00:00Z,15.0,60.9,5.0,0.0,0,Partly Cloudy,63243,2656,2024,17076,12649,15811,7589
2023-12-20T01:00:00Z,13.6,71.8,2.7,0.0,0,Partly Cloudy,60366,2535,1932,16299,12073,15092,7244
2023-12-20T02:00:00Z,13.4,65.3,3.0,0.0,0,Partly Cloudy,57240,2404,1832,15455,11448,14310,6869
2023-12-20T03:00:00Z,12.1,72.0,4.7,0.0,0,Partly Cloudy,60426,2538,1934,16315,12085,15106,7251
2023-12-20T04:00:00Z,6.8,72.9,3.4,0.0,0,Partly Cloudy,63342,2660,2027,17102,12668,15836,7601
2023-12-20T05:00:00Z,9.5,68.9,4.7,0.0,0,Partly Cloudy,70939,2979,2270,19154,14188,17735,8513
2023-12-20T06:00:00Z,7.1,67.2,4.2,0.0,0,Partly Cloudy,77366,3249,2476,20889,15473,19342,9284
2023-12-20T07:00:00Z,6.2,58.4,4.0,0.0,0,Partly Cloudy,89576,3762,2866,24186,17915,22394,10749
2023-12-20T08:00:00Z,5.6,64.2,4.6,0.0,0,Partly Cloudy,98494,4137,3152,26593,19699,24624,11819
2023-12-20T09:00:00Z,7.9,68.5,2.9,0.0,0,Partly Cloudy,110597,4645,3539,29861,22119,27649,13272
2023-12-20T10:00:00Z,7.6,76.2,2.6,0.0,0,Partly Cloudy,118142,4962,3781,31898,23628,29536,14177
2023-12-20T11:00:00Z,8.5,70.6,3.3,0.0,0,Partly Cloudy,130331,5474,4171,35189,26066,32583,15640
2023-12-20T12:00:00Z,11.6,64.1,3.6,0.0,0,Partly Cloudy,132484,5564,4239,35771,26497,33121,15898
2023-12-20T13:00:00Z,12.8,62.7,3.7,0.0,0,Partly Cloudy,138413,5813,4429,37372,27683,34603,16610
2023-12-20T14:00:00Z,10.5,71.4,2.2,0.0,0,Partly Cloudy,139488,5858,4464,37662,27898,34872,16739
2023-12-20T15:00:00Z,15.6,59.8,5.3,0.0,0,Partly Cloudy,137538,5777,4401,37135,27508,34384,16505
2023-12-20T16:00:00Z,14.0,65.7,5.5,0.0,0,Partly Cloudy,134643,5655,4309,36354,26929,33661,16157
2023-12-20T17:00:00Z,18.5,56.5,3.1,0.0,0,Partly Cloudy,127810,5368,4090,34509,25562,31952,15337
2023-12-20T18:00:00Z,16.0,56.5,3.2,0.0,0,Partly Cloudy,121627,5108,3892,32839,24325,30407,14595
2023-12-20T19:00:00Z,18.9,59.6,1.1,0.0,0,Partly Cloudy,109454,4597,3503,29553,21891,27364,13134
2023-12-20T20:00:00Z,18.1,65.4,3.2,0.0,0,Partly Cloudy,100110,4205,3204,27030,20022,25028,12013
2023-12-20T21:00:00Z,19.7,62.3,3.4,0.0,0,Partly Cloudy,88843,3731,2843,23988,17769,22211,10661
2023-12-20T22:00:00Z,15.3,68.5,5.5,0.0,0,Partly Cloudy,79043,3320,2529,21342,15809,19761,9485
2023-12-20T23:00:00Z,15.8,64.6,3.0,0.0,0,Partly Cloudy,70563,2964,2258,19052,14113,17641,8468
2023-12-21T00:00:00Z,15.2,54.1,3.6,0.0,0,Partly Cloudy,66654,2799,2133,17997,13331,16664,7998
2023-12-21T01:00:00Z,12.2,71.9,4.0,0.0,0,Partly Cloudy,58815,2470,1882,15880,11763,14704,7058
2023-12-21T02:00:00Z,10.7,68.5,3.9,0.0,0,Partly Cloudy,56720,2382,1815,15314,11344,14180,6806
2023-12-21T03:00:00Z,12.5,63.8,4.1,0.0,0,Partly Cloudy,60761,2552,1944,16405,12152,15190,7291
2023-12-21T04:00:00Z,11.0,62.1,5.9,0.0,0,Partly Cloudy,62880,2641,2012,16978,12576,15720,7546
2023-12-21T05:00:00Z,9.8,65.1,3.6,0.0,0,Partly Cloudy,70306,2953,2250,18983,14061,17576,8437
2023-12-21T06:00:00Z,8.2,73.6,2.8,0.0,0,Partly Cloudy,77836,3269,2491,21016,15567,19459,9340
2023-12-21T07:00:00Z,3.8,71.5,3.3,0.0,0,Partly Cloudy,88839,3731,2843,23987,17768,22210,10661
2023-12-21T08:00:00Z,6.5,73.0,2.9,0.0,0,Partly Cloudy,99666,4186,3189,26910,19933,24916,11960
2023-12-21T09:00:00Z,6.8,64.3,2.7,0.0,0,Partly Cloudy,110889,4657,3548,29940,22178,27722,13307
2023-12-21T10:00:00Z,8.7,71.8,3.3,0.0,0,Partly Cloudy,116913,4910,3741,31567,23383,29228,14030
2023-12-21T11:00:00Z,5.9,68.2,1.7,0.0,0,Partly Cloudy,129411,5435,4141,34941,25882,32353,15529
2023-12-21T12:00:00Z,8.5,66.9,5.6,0.0,0,Partly Cloudy,135745,5701,4344,36651,27149,33936,16289
2023-12-21T13:00:00Z,11.6,67.8,2.6,0.0,0,Partly Cloudy,139489,5859,4464,37662,27898,34872,16739
2023-12-21T14:00:00Z,13.0,65.3,4.3,0.0,0,Partly Cloudy,140754,5912,4504,38004,28151,35188,16890
2023-12-21T15:00:00Z,12.8,70.7,3.4,0.0,0,Partly Cloudy,138676,5824,4438,37443,27735,34669,16641
2023-12-21T16:00:00Z,13.7,59.2,1.8,0.0,0,Partly Cloudy,137380,5770,4396,37093,27476,34345,16486
2023-12-21T17:00:00Z,20.3,53.8,1.7,0.0,0,Partly Cloudy,127423,5352,4078,34404,25485,31856,15291
2023-12-21T18:00:00Z,19.5,65.9,6.1,0.0,0,Partly Cloudy,119240,5008,3816,32195,23848,29810,14309
2023-12-21T19:00:00Z,17.4,64.1,3.3,0.0,0,Partly Cloudy,109752,4610,3512,29633,21950,27438,13170
2023-12-21T20:00:00Z,18.8,73.7,3.6,0.0,0,Partly Cloudy,97971,4115,3135,26452,19594,24493,11757
2023-12-21T21:00:00Z,18.0,67.1,4.2,0.0,0,Partly Cloudy,89363,3753,2860,24128,17873,22341,10724
2023-12-21T22:00:00Z,15.3,57.1,3.3,0.0,0,Partly Cloudy,79424,3336,2542,21444,15885,19856,9531
2023-12-21T23:00:00Z,15.7,72.1,4.1,0.0,0,Partly Cloudy,69834,2933,2235,18855,13967,17458,8380
2023-12-22T00:00:00Z,19.8,60.3,3.1,0.0,0,Partly Cloudy,63422,2664,2030,17124,12684,15856,7611
2023-12-22T01:00:00Z,14.2,60.0,4.4,0.0,0,Partly Cloudy,60907,2558,1949,16445,12181,15227,7309
2023-12-22T02:00:00Z,13.6,63.4,3.0,0.0,0,Partly Cloudy,59207,2487,1895,15986,11841,14802,7105
2023-12-22T03:00:00Z,11.4,62.8,1.1,0.0,0,Partly Cloudy,59384,2494,1900,16034,11877,14846,7126
2023-12-22T04:00:00Z,10.4,69.8,1.7,0.0,0,Partly Cloudy,64926,2727,2078,17530,12985,16232,7791
2023-12-22T05:00:00Z,11.1,65.2,3.3,0.0,0,Partly Cloudy,69757,2930,2232,18834,13951,17439,8371
2023-12-22T06:00:00Z,6.9,75.1,2.6,0.0,0,Partly Cloudy,79100,3322,2531,21357,15820,19775,9492
2023-12-22T07:00:00Z,6.4,70.3,3.2,0.0,0,Partly Cloudy,89604,3763,2867,24193,17921,22401,10752
2023-12-22T08:00:00Z,8.2,70.3,3.2,0.0,0,Partly Cloudy,100091,4204,3203,27025,20018,25023,12011
2023-12-22T09:00:00Z,5.7,71.8,2.9,0.0,0,Partly Cloudy,109933,4617,3518,29682,21987,27483,13192
2023-12-22T10:00:00Z,6.0,75.4,2.0,0.0,0,Partly Cloudy,119331,5012,3819,32219,23866,29833,14320
2023-12-22T11:00:00Z,6.1,75.3,5.4,0.0,0,Partly Cloudy,126480,5312,4047,34150,25296,31620,15178
2023-12-22T12:00:00Z,10.1,66.0,4.1,0.0,0,Partly Cloudy,136265,5723,4360,36792,27253,34066,16352
2023-12-22T13:00:00Z,11.6,62.9,2.7,0.0,0,Partly Cloudy,138012,5797,4416,37263,27602,34503,16561
2023-12-22T14:00:00Z,11.5,70.6,4.5,0.0,0,Partly Cloudy,141334,5936,4523,38160,28267,35334,16960
2023-12-22T15:00:00Z,13.5,71.5,5.5,0.0,0,Partly Cloudy,136845,5747,4379,36948,27369,34211,16421
2023-12-22T16:00:00Z,14.9,64.5,4.5,0.0,0,Partly Cloudy,135981,5711,4351,36715,27196,33995,16318
2023-12-22T17:00:00Z,14.2,62.1,4.9,0.0,0,Partly Cloudy,126887,5329,4060,34259,25377,31722,15226
2023-12-22T18:00:00Z,19.0,65.9,4.4,0.0,0,Partly Cloudy,120433,5058,3854,32517,24087,30108,14452
2023-12-22T19:00:00Z,17.8,62.3,3.1,0.0,0,Partly Cloudy,109945,4618,3518,29685,21989,27486,13193
2023-12-22T20:00:00Z,15.4,67.2,5.6,0.0,0,Partly Cloudy,99384,4174,3180,26834,19877,24846,11926
2023-12-22T21:00:00Z,18.2,63.8,4.1,0.0,0,Partly Cloudy,89991,3780,2880,24298,17998,22498,10799
2023-12-22T22:00:00Z,17.7,62.8,1.9,0.0,0,Partly Cloudy,78866,3312,2524,21294,15773,19716,9464
2023-12-22T23:00:00Z,15.0,62.3,4.6,0.0,0,Partly Cloudy,71610,3008,2292,19335,14322,17902,8593
2023-12-23T00:00:00Z,16.2,70.5,1.5,0.0,0,Partly Cloudy,58151,2442,1861,15701,11630,14538,6978
2023-12-23T01:00:00Z,12.8,67.6,2.7,0.0,0,Partly Cloudy,52996,2226,1696,14309,10599,13249,6360
2023-12-23T02:00:00Z,12.6,71.9,6.5,0.0,0,Partly Cloudy,52464,2203,1679,14165,10493,13116,6296
2023-12-23T03:00:00Z,10.8,74.8,1.5,0.0,0,Partly Cloudy,51928,2181,1662,14021,10386,12982,6231
2023-12-23T04:00:00Z,9.2,66.5,2.6,0.0,0,Partly Cloudy,57032,2395,1825,15399,11406,14258,6844
2023-12-23T05:00:00Z,8.3,67.7,5.2,0.0,0,Partly Cloudy,61344,2576,1963,16563,12269,15336,7361
2023-12-23T06:00:00Z,8.9,66.7,3.2,0.0,0,Partly Cloudy,68373,2872,2188,18461,13675,17093,8205
2023-12-23T07:00:00Z,4.6,66.9,1.4,0.0,0,Partly Cloudy,78218,3285,2503,21119,15644,19554,9386
2023-12-23T08:00:00Z,6.1,74.9,2.6,0.0,0,Partly Cloudy,86857,3648,2779,23451,17371,21714,10423
2023-12-23T09:00:00Z,8.6,72.7,3.7,0.0,0,Partly Cloudy,95180,3998,3046,25699,19036,23795,11422
2023-12-23T10:00:00Z,8.2,67.0,2.9,0.0,0,Partly Cloudy,106644,4479,3413,28794,21329,26661,12797
2023-12-23T11:00:00Z,10.5,62.8,5.6,0.0,0,Partly Cloudy,112345,4718,3595,30333,22469,28086,13481
2023-12-23T12:00:00Z,10.7,76.3,3.3,0.0,0,Partly Cloudy,118450,4975,3790,31982,23690,29612,14214
2023-12-23T13:00:00Z,12.1,74.4,3.5,0.0,0,Partly Cloudy,122680,5153,3926,33124,24536,30670,14722
2023-12-23T14:00:00Z,11.4,59.4,2.7,0.0,0,Partly Cloudy,122110,5129,3908,32970,24422,30528,14653
2023-12-23T15:00:00Z,15.6,64.3,2.8,0.0,0,Partly Cloudy,120644,5067,3861,32574,24129,30161,14477
2023-12-23T16:00:00Z,14.9,69.6,2.4,0.0,0,Partly Cloudy,117983,4955,3775,31855,23597,29496,14158
2023-12-23T17:00:00Z,16.2,66.2,5.7,0.0,0,Partly Cloudy,111671,4690,3573,30151,22334,27918,13401
2023-12-23T18:00:00Z,18.2,63.3,2.9,0.0,0,Partly Cloudy,105107,4414,3363,28379,21021,26277,12613
2023-12-23T19:00:00Z,21.1,61.6,3.4,0.0,0,Partly Cloudy,95967,4031,3071,25911,19193,23992,11516
2023-12-23T20:00:00Z,19.2,57.9,3.6,0.0,0,Partly Cloudy,87701,3683,2806,23679,17540,21925,10524
2023-12-23T21:00:00Z,17.1,71.9,5.4,0.0,0,Partly Cloudy,80608,3386,2579,21764,16122,20152,9673
2023-12-23T22:00:00Z,18.6,65.3,3.4,0.0,0,Partly Cloudy,69368,2913,2220,18729,13874,17342,8324
2023-12-23T23:00:00Z,18.2,63.5,3.3,0.0,0,Partly Cloudy,62551,2627,2002,16889,12510,15638,7506
2023-12-24T00:00:00Z,14.5,73.2,3.5,0.0,0,Partly Cloudy,57064,2397,1826,15407,11413,14266,6848
2023-12-24T01:00:00Z,12.8,65.9,3.0,0.0,0,Partly Cloudy,52155,2191,1669,14082,10431,13039,6259
2023-12-24T02:00:00Z,10.8,72.4,4.1,0.0,0,Partly Cloudy,49657,2086,1589,13407,9931,12414,5959
2023-12-24T03:00:00Z,10.6,66.1,4.0,0.0,0,Partly Cloudy,52403,2201,1677,14149,10481,13101,6288
2023-12-24T04:00:00Z,11.1,71.8,6.1,0.0,0,Partly Cloudy,53474,2246,1711,14438,10695,13368,6417
2023-12-24T05:00:00Z,10.3,71.3,3.3,0.0,0,Partly Cloudy,61516,2584,1969,16609,12303,15379,7382
2023-12-24T06:00:00Z,7.1,70.2,2.9,0.0,0,Partly Cloudy,67300,2827,2154,18171,13460,16825,8076
2023-12-24T07:00:00Z,5.9,68.2,4.2,0.0,0,Partly Cloudy,76415,3209,2445,20632,15283,19104,9170
2023-12-24T08:00:00Z,7.4,62.8,4.0,0.0,0,Partly Cloudy,87751,3686,2808,23693,17550,21938,10530
2023-12-24T09:00:00Z,6.5,69.5,4.3,0.0,0,Partly Cloudy,95637,4017,3060,25822,19127,23909,11476
2023-12-24T10:00:00Z,7.7,66.9,5.4,0.0,0,Partly Cloudy,105604,4435,3379,28513,21121,26401,12672
2023-12-24T11:00:00Z,6.7,78.2,4.7,0.0,0,Partly Cloudy,110904,4658,3549,29944,22181,27726,13308
2023-12-24T12:00:00Z,7.2,62.8,2.3,0.0,0,Partly Cloudy,118211,4965,3783,31917,23642,29553,14185
2023-12-24T13:00:00Z,11.0,70.7,3.1,0.0,0,Partly Cloudy,121286,5094,3881,32747,24257,30322,14554
2023-12-24T14:00:00Z,12.6,71.8,1.2,0.0,0,Partly Cloudy,122509,5145,3920,33077,24502,30627,14701
2023-12-24T15:00:00Z,16.0,64.8,3.1,0.0,0,Partly Cloudy,120622,5066,3860,32568,24124,30156,14475
2023-12-24T16:00:00Z,16.8,61.7,2.9,0.0,0,Partly Cloudy,119666,5026,3829,32310,23933,29916,14360
2023-12-24T17:00:00Z,15.1,73.1,3.7,0.0,0,Partly Cloudy,112381,4720,3596,30343,22476,28095,13486
2023-12-24T18:00:00Z,18.1,63.6,2.9,0.0,0,Partly Cloudy,105365,4425,3372,28449,21073,26341,12644
2023-12-24T19:00:00Z,17.5,65.9,6.3,0.0,0,Partly Cloudy,97128,4079,3108,26225,19426,24282,11655
2023-12-24T20:00:00Z,18.2,64.7,3.1,0.0,0,Partly Cloudy,86868,3648,2780,23454,17374,21717,10424
2023-12-24T21:00:00Z,18.1,65.8,4.6,0.0,0,Partly Cloudy,80372,3376,2572,21700,16074,20093,9645
2023-12-24T22:00:00Z,18.6,57.7,2.0,0.0,0,Partly Cloudy,69143,2904,2213,18669,13829,17286,8297
2023-12-24T23:00:00Z,18.2,62.4,3.3,0.0,0,Partly Cloudy,62904,2642,2013,16984,12581,15726,7548
2023-12-25T00:00:00Z,15.4,70.0,1.7,0.0,0,Partly Cloudy,64321,2701,2058,17367,12864,16080,7719
2023-12-25T01:00:00Z,11.3,68.2,4.6,0.0,0,Partly Cloudy,57742,2425,1848,15590,11548,14436,6929
2023-12-25T02:00:00Z,9.0,72.3,4.0,0.0,0,Partly Cloudy,56996,2394,1824,15389,11399,14249,6840
2023-12-25T03:00:00Z,11.2,64.2,3.3,0.0,0,Partly Cloudy,59374,2494,1900,16031,11875,14844,7125
2023-12-25T04:00:00Z,7.4,73.3,2.2,0.0,0,Partly Cloudy,63860,2682,2044,17242,12772,15965,7663
2023-12-25T05:00:00Z,9.2,63.7,3.2,0.0,0,Partly Cloudy,69585,2923,2227,18788,13917,17396,8350
2023-12-25T06:00:00Z,9.8,72.2,4.4,0.0,0,Partly Cloudy,81250,3412,2600,21938,16250,20312,9750
2023-12-25T07:00:00Z,7.1,67.3,1.8,0.0,0,Partly Cloudy,87541,3677,2801,23636,17508,21885,10505
2023-12-25T08:00:00Z,6.7,73.8,2.7,0.0,0,Partly Cloudy,100781,4233,3225,27211,20156,25195,12094
2023-12-25T09:00:00Z,4.3,68.5,4.0,0.0,0,Partly Cloudy,109537,4601,3505,29575,21907,27384,13144
2023-12-25T10:00:00Z,7.9,69.2,4.3,0.0,0,Partly Cloudy,118871,4993,3804,32095,23774,29718,14265
2023-12-25T11:00:00Z,7.7,64.5,6.1,0.0,0,Partly Cloudy,127471,5354,4079,34417,25494,31868,15297
2023-12-25T12:00:00Z,10.1,66.4,5.4,0.0,0,Partly Cloudy,133998,5628,4288,36179,26800,33500,16080
2023-12-25T13:00:00Z,11.4,62.4,5.6,0.0,0,Partly Cloudy,138325,5810,4426,37348,27665,34581,16599
2023-12-25T14:00:00Z,15.1,61.9,3.0,0.0,0,Partly Cloudy,138814,5830,4442,37480,27763,34704,16658
2023-12-25T15:00:00Z,13.5,69.1,1.0,0.0,0,Partly Cloudy,138006,5796,4416,37262,27601,34502,16561
2023-12-25T16:00:00Z,14.2,61.0,4.1,0.0,0,Partly Cloudy,134372,5644,4300,36280,26874,33593,16125
2023-12-25T17:00:00Z,18.0,65.4,3.7,0.0,0,Partly Cloudy,126895,5330,4061,34262,25379,31724,15227
2023-12-25T18:00:00Z,16.2,67.4,3.2,0.0,0,Partly Cloudy,119642,5025,3829,32303,23928,29910,14357
2023-12-25T19:00:00Z,18.2,53.2,4.1,0.0,0,Partly Cloudy,108628,4562,3476,29330,21726,27157,13035
2023-12-25T20:00:00Z,19.7,53.4,5.8,0.0,0,Partly Cloudy,98165,4123,3141,26505,19633,24541,11780
